REGION,COAST,COAST,COAST,EAST,EAST,EAST,FWEST,FWEST,FWEST,NCENT,NCENT,NCENT,NORTH,NORTH,NORTH,SCENT,SCENT,SCENT,SOUTH,SOUTH,SOUTH,WEST,WEST,WEST
INDICATOR,DryBulbTempC,DryBulbTempCSq,Load,DryBulbTempC,DryBulbTempCSq,Load,DryBulbTempC,DryBulbTempCSq,Load,DryBulbTempC,DryBulbTempCSq,Load,DryBulbTempC,DryBulbTempCSq,Load,DryBulbTempC,DryBulbTempCSq,Load,DryBulbTempC,DryBulbTempCSq,Load,DryBulbTempC,DryBulbTempCSq,Load
DATE,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-28 23:00:00,24.4,595.3599999999999,11892.9793416,22.2,492.84,1326.1552087000002,14.4,207.36,2081.4753609,23.9,571.2099999999999,10730.2780168,14.266666666666666,203.53777777777776,637.3971167999998,23.3,542.89,5742.0968955,24.4,595.3599999999999,3146.3969391,13.98,195.4404,946.3540587
2017-03-29 00:00:00,23.9,571.2099999999999,11190.1516757,22.2,492.84,1238.6544875,13.3,176.89000000000001,2026.4958853,23.3,542.89,9789.651112799998,13.983333333333334,195.53361111111113,597.5300025,23.9,571.2099999999999,5297.542013699999,24.4,595.3599999999999,2959.702797,13.985714285714286,195.60020408163265,887.4335993999998
2017-03-29 01:00:00,23.9,571.2099999999999,10763.474355700002,21.7,470.89,1142.5670213,13.6,184.95999999999998,2013.4665757,23.05,531.3025,9287.9170161,12.966666666666667,168.13444444444445,580.7787923999998,23.3,542.89,4988.8766674,24.15,583.2225,2797.0697063,13.875,192.515625,856.5404099
2017-03-29 02:00:00,23.9,571.2099999999999,10392.6613171,21.7,470.89,1115.4817553,12.2,148.83999999999997,1993.1542112,17.099999999999998,292.4099999999999,8640.441003299999,11.7,136.89,567.1834123,17.400000000000002,302.76000000000005,4531.6771799,23.9,571.2099999999999,2690.8859575,13.4,179.56,834.3936062000001
2017-03-29 03:00:00,23.9,571.2099999999999,10189.051744700002,21.7,470.89,1105.382009,11.1,123.21,1978.6682305,17.1,292.41,8052.0000635000015,11.7,136.89,555.2793604,16.25,264.0625,4237.9837306,23.9,571.2099999999999,2605.0248435,13.0,169.0,823.7107093999998
2017-03-29 04:00:00,23.9,571.2099999999999,10315.2407933,16.1,259.21000000000004,1066.8687284,11.1,123.21,1977.4435008,16.95,287.30249999999995,8104.036724699998,11.1,123.21,553.6932346,16.85,283.92250000000007,4221.8449688,23.9,571.2099999999999,2593.031001900001,12.5,156.25,831.6316918
2017-03-29 05:00:00,23.35,545.2225000000001,10686.3072867,15.599999999999998,243.35999999999993,1080.7932667000002,10.6,112.36,2016.3514125,16.7,278.89,8708.8549551,11.7,136.89,579.5616926,16.85,283.92250000000007,4476.797532500002,24.4,595.3599999999999,2690.659319000001,11.8,139.24,865.4999951
2017-03-29 06:00:00,21.1,445.21000000000004,11372.679274,15.6,243.35999999999999,1179.4690595999996,9.4,88.36000000000001,2093.3040844,16.1,259.21000000000004,9906.2842123,11.7,136.89,646.2228782000002,16.7,278.89,5105.6783938,23.9,571.2099999999999,3012.6992783000005,11.1,123.21,949.3813381
2017-03-29 07:00:00,21.65,468.7224999999999,11536.1023548,15.6,243.35999999999999,1238.7415505,9.4,88.36000000000001,2164.0730681,15.85,251.2225,10563.7539112,11.7,136.89,676.1784444,16.333333333333332,266.7777777777777,5416.724751100001,23.4,547.56,3106.562722,10.2,104.03999999999999,999.6688639
2017-03-29 08:00:00,23.3,542.89,11695.3048889,15.825,250.43062499999996,1216.1714345,10.6,112.36,2150.2379965,16.7,278.89,10658.4479845,13.3,176.89000000000001,680.3705008,17.2,295.84,5372.5270089,19.8,392.04,3029.9894288,12.9,166.41,994.1764616
2017-03-29 09:00:00,23.05,531.3025,12019.675149,17.075,291.55562499999996,1216.5161075,13.3,176.89000000000001,2166.2337777,19.4,376.35999999999996,10899.9442818,15.6,243.35999999999999,693.6190498999998,17.2,295.84,5467.8106821,20.85,434.7225000000001,3100.0731922,15.2,231.04,1008.0237208999997
2017-03-29 10:00:00,22.175,491.73062500000003,12162.5535329,18.3,334.89000000000004,1250.997394,15.0,225.0,2182.9826735999995,20.25,410.0625,11348.9594315,17.25,297.5625,708.5494299,20.3,412.09000000000003,5653.1185842,22.8,519.84,3260.2582755,16.5,272.25,1024.3611806
2017-03-29 11:00:00,21.133333333333333,446.61777777777775,12095.1520139,22.2,492.84,1282.8851227,16.1,259.21000000000004,2188.7541627,23.9,571.2099999999999,11658.2557662,19.4,376.35999999999996,713.0898282,23.3,542.89,5899.3515177,27.2,739.8399999999999,3468.2369658,18.5,342.25,1038.9980689
2017-03-29 12:00:00,21.775,474.15062499999993,12107.0444958,23.3,542.89,1382.7409162,15.6,243.35999999999999,2189.4240011,25.6,655.3600000000001,11899.6821476,20.5,420.25,715.6329042,26.1,681.21,6171.8499583,28.3,800.89,3689.013697,19.6,384.1600000000001,1046.1535949
2017-03-29 13:00:00,21.15,447.32249999999993,12312.8318328,25.0,625.0,1380.5958009,15.6,243.35999999999999,2204.9613218000004,26.15,683.8224999999999,12308.3188749,18.066666666666666,326.40444444444444,727.906381,26.15,683.8224999999999,6461.2144602,28.85,832.3225000000001,3895.1869184,19.7,388.09,1059.6615221000004
2017-03-29 14:00:00,22.03333333333333,485.4677777777777,12577.315460299998,25.0,625.0,1486.2820757000004,15.6,243.35999999999999,2211.873021,27.8,772.84,12559.8501684,16.1,259.21000000000004,729.1508549,27.8,772.84,6734.9904655,30.6,936.3600000000001,4030.9475916,19.5,380.25,1069.1003338
2017-03-29 15:00:00,25.0,625.0,12973.9725673,26.1,681.21,1497.7529995,15.0,225.0,2201.2408416,27.2,739.8399999999999,12826.080062,15.0,225.0,730.7683497,28.9,835.2099999999999,7022.893931999999,30.6,936.3600000000001,4130.9514371,18.9,357.2099999999999,1081.371446
2017-03-29 16:00:00,24.4,595.3599999999999,13490.2227529,26.7,712.89,1524.6255681,13.3,176.89000000000001,2210.7988351,27.2,739.8399999999999,13110.041398,15.6,243.35999999999999,738.7158003,28.9,835.2099999999999,7280.325860899998,31.1,967.21,4204.101258,17.0,289.0,1103.4700587000002
2017-03-29 17:00:00,26.1,681.21,13744.7128769,26.1,681.21,1539.2432334,12.8,163.84000000000003,2204.5797173,26.1,681.21,13132.166975700002,14.4,207.36,732.5792583,28.9,835.2099999999999,7419.593196100002,29.4,864.3599999999999,4136.1703103,14.333333333333336,205.4444444444445,1104.7981854
2017-03-29 18:00:00,25.0,625.0,13564.7786849,25.0,625.0,1504.0742411,12.8,163.84000000000003,2202.4506157,25.6,655.3600000000001,12882.0534009,13.9,193.21,724.5924966,27.2,739.8399999999999,7316.954296699999,27.8,772.84,3970.9023975,13.2,174.23999999999998,1087.6111228
2017-03-29 19:00:00,23.6,556.96,13209.7278429,22.8,519.84,1463.1140339,12.5,156.25,2197.800639,23.36666666666667,546.0011111111113,12514.967899,13.6,184.95999999999998,719.6107126,25.55,652.8025,6985.278767300001,26.1,681.21,3768.580272,11.666666666666664,136.11111111111106,1061.8104381
2017-03-29 20:00:00,21.7,470.89,13070.2695724,21.1,445.21000000000004,1461.1407983,11.1,123.21,2231.5143729,19.4,376.35999999999996,12628.4552157,12.2,148.83999999999997,737.2306456,17.8,316.84000000000003,6881.022040600002,22.2,492.84,3732.0272241,11.2,125.43999999999998,1082.5003038
2017-03-29 21:00:00,20.6,424.36000000000007,12495.4350888,20.6,424.36000000000007,1375.9680516,10.6,112.36,2221.1970811,17.2,295.84,12018.2002067,11.1,123.21,712.3288892,16.7,278.89,6455.1779228,22.2,492.84,3552.7037499,10.7,114.48999999999998,1060.4724549
2017-03-29 22:00:00,19.4,376.35999999999996,11572.389624,19.4,376.35999999999996,1256.8381198,10.0,100.0,2165.5339743,16.4,268.96,10768.8925901,10.6,112.36,662.9877048999998,21.1,445.21000000000004,5817.024437100001,21.1,445.21000000000004,3255.9267441,10.5,110.25,988.4359696
2017-03-29 23:00:00,18.9,357.2099999999999,10564.11541,18.9,357.2099999999999,1148.0934618,9.4,88.36000000000001,2110.3225467,15.0,225.0,9531.8080502,9.4,88.36000000000001,613.9651695,20.0,400.0,5118.2724345,18.3,334.89000000000004,2900.838415800001,9.9,98.01,915.8523768
2017-03-30 00:00:00,18.5,342.25,9792.0047002,17.2,295.84,1052.4387183,8.3,68.89000000000001,2076.5012492,14.4,207.36,8711.659736200001,8.9,79.21000000000001,589.7604762999998,17.8,316.84000000000003,4571.3500007,17.2,295.84,2607.1108965,9.6,92.16,871.2559887
2017-03-30 01:00:00,18.133333333333336,328.8177777777779,9393.6881156,15.6,243.35999999999999,1005.3600044,7.5,56.25,2039.9371181,14.15,200.2225,8268.337813799999,8.35,69.7225,580.9699264,16.95,287.30249999999995,4234.3260158,17.2,295.84,2444.463934,9.5,90.25,845.5763191
2017-03-30 02:00:00,18.05,325.8025,9116.0271635,13.9,193.21,971.9277307,6.7,44.89,2045.5156946,13.3,176.89000000000001,7964.667429699999,8.3,68.89000000000001,575.5638283,15.6,243.35999999999999,4042.101011300001,20.0,400.0,2347.2222332,9.2,84.63999999999999,838.5433406000002
2017-03-30 03:00:00,17.8,316.84000000000003,8904.287235700001,13.3,176.89000000000001,950.0048613,6.1,37.209999999999994,2034.6629915,12.8,163.84000000000003,7863.7140544,8.3,68.89000000000001,572.271348,15.0,225.0,3942.9774528,18.9,357.2099999999999,2267.3448815,8.7,75.68999999999998,828.4945105
2017-03-30 04:00:00,17.2,295.84,8983.087815500001,12.2,148.83999999999997,948.828881,6.7,44.89,2040.5233058,12.5,156.25,8052.0054636999985,8.9,79.21000000000001,584.4181336,13.9,193.21,3987.1681548,18.3,334.89000000000004,2245.614461,8.6,73.96,839.9145739
2017-03-30 05:00:00,17.2,295.84,9431.750166700003,11.7,136.89,1009.7216736,6.1,37.209999999999994,2093.8085478,12.2,148.83999999999997,8736.9880588,7.8,60.839999999999996,622.1683946,12.8,163.84000000000003,4287.3283643,17.8,316.84000000000003,2345.4832784,7.9,62.410000000000004,887.4812425000001
2017-03-30 06:00:00,16.1,259.21000000000004,10179.8573002,10.6,112.36,1142.7948824,6.7,44.89,2176.7119755,11.7,136.89,10063.6032835,8.3,68.89000000000001,680.876985,11.7,136.89,4926.6405677,17.2,295.84,2625.2192169,7.6,57.76,992.0811478
2017-03-30 07:00:00,16.1,259.21000000000004,10346.2094517,11.1,123.21,1154.1201142,7.25,52.5625,2225.9251156,11.95,142.80249999999998,10624.2717042,8.3,68.89000000000001,706.6573913999998,12.5,156.25,5185.6186547,16.65,277.22249999999997,2688.4201554,9.4,88.36000000000001,1037.2983543
2017-03-30 08:00:00,16.7,278.89,10403.3246587,12.8,163.84000000000003,1154.8521295,10.0,100.0,2195.1350853,13.9,193.21,10578.284794,11.1,123.21,704.4255876,15.0,225.0,5154.9543743,17.2,295.84,2621.6819684,12.6,158.76,1028.6807832999998
2017-03-30 09:00:00,17.2,295.84,10646.0519951,15.0,225.0,1206.322327,12.8,163.84000000000003,2192.292454,16.1,259.21000000000004,10670.2956715,12.8,163.84000000000003,706.9894768999999,17.8,316.84000000000003,5237.7688083,17.8,316.84000000000003,2696.6189514,15.4,237.16000000000003,1026.7964764
2017-03-30 10:00:00,18.9,357.2099999999999,10896.352226,16.7,278.89,1236.8832761,16.7,278.89,2188.2741663,16.65,277.22249999999997,10830.560085,15.0,225.0,705.4847883,19.4,376.35999999999996,5330.657628399998,20.0,400.0,2796.2458647,17.3,299.29,1032.8148567
2017-03-30 11:00:00,20.0,400.0,11111.3940159,17.8,316.84000000000003,1246.480099,19.4,376.35999999999996,2195.7430823000004,19.4,376.35999999999996,10912.3302015,17.2,295.84,701.6585167999998,21.7,470.89,5443.672828100001,22.2,492.84,2900.0594823,19.9,396.00999999999993,1036.6855516
2017-03-30 12:00:00,21.7,470.89,11288.5350301,18.9,357.2099999999999,1263.6639363,22.2,492.84,2196.7846617,20.6,424.36000000000007,11036.8249967,18.3,334.89000000000004,701.7449992,23.3,542.89,5564.2569874,23.9,571.2099999999999,3023.0942793,22.0,484.0,1039.594424
2017-03-30 13:00:00,21.95,481.80249999999995,11601.9027085,20.6,424.36000000000007,1285.7476252999998,23.6,556.96,2223.4740372,21.70000000000001,470.89000000000044,11196.6758302,19.450000000000006,378.30250000000024,714.5366462999998,23.85,568.8225000000001,5755.6773791999985,24.75,612.5625,3206.2779644,22.8,519.84,1051.3238103
2017-03-30 14:00:00,23.3,542.89,11914.432793,21.7,470.89,1319.2562103,26.1,681.21,2236.5654435,23.9,571.2099999999999,11369.0037533,20.6,424.36000000000007,719.3385682999998,25.6,655.3600000000001,5998.506238600001,27.8,772.84,3421.8894916,24.9,620.0099999999999,1067.423983
2017-03-30 15:00:00,23.9,571.2099999999999,12233.8446084,21.7,470.89,1326.5940588,27.2,739.8399999999999,2254.600530800001,24.4,595.3599999999999,11560.6266259,22.8,519.84,712.108668,26.1,681.21,6280.2890785,28.3,800.89,3610.2690815,25.6,655.3600000000001,1090.3847111
2017-03-30 16:00:00,24.4,595.3599999999999,12531.4145328,22.2,492.84,1369.1323362,28.3,800.89,2274.4678944,25.0,625.0,11872.1854284,22.8,519.84,715.7512188999998,26.7,712.89,6580.701438600001,28.3,800.89,3773.4709645,26.4,696.9599999999999,1115.7022415
2017-03-30 17:00:00,24.4,595.3599999999999,12590.5825034,22.2,492.84,1369.4345988,28.3,800.89,2275.2046685,26.1,681.21,12136.225064700002,23.3,542.89,719.1035764999998,26.7,712.89,6745.055449099998,28.3,800.89,3792.2971979,27.0,729.0,1119.7030396
2017-03-30 18:00:00,23.3,542.89,12297.8493801,21.7,470.89,1347.0651558,27.8,772.84,2267.7683166,26.1,681.21,12169.418738200002,22.2,492.84,730.2490475999998,25.0,625.0,6772.4733281,24.4,595.3599999999999,3696.5905891,26.4,696.9599999999999,1122.4117722
2017-03-30 19:00:00,21.95000000000001,481.80250000000046,11869.1079418,19.4,376.35999999999996,1351.7535562,26.70000000000001,712.8900000000006,2247.0278808000007,24.45000000000001,597.8025000000005,12022.4302989,20.25,410.0625,740.4791312000001,22.5,506.25,6583.137535399998,22.75,517.5625,3517.2423474,22.8,519.84,1117.8384887
2017-03-30 20:00:00,18.3,334.89000000000004,11831.4549562,15.6,243.35999999999999,1375.2138197000004,23.9,571.2099999999999,2258.3660851,21.1,445.21000000000004,12319.3259083,16.1,259.21000000000004,747.1544322000002,18.3,334.89000000000004,6572.9521452,18.9,357.2099999999999,3512.9720416,16.5,272.25,1128.6524980999998
2017-03-30 21:00:00,16.7,278.89,11399.1966495,15.6,243.35999999999999,1321.9801240999998,20.6,424.36000000000007,2239.3633594000007,18.9,357.2099999999999,11848.6166403,14.4,207.36,725.7444592999999,16.1,259.21000000000004,6237.4473664,16.1,259.21000000000004,3372.816057400001,13.6,184.95999999999998,1095.9328867000004
2017-03-30 22:00:00,15.6,243.35999999999999,10618.5592953,14.4,207.36,1210.4311377,18.3,334.89000000000004,2176.9749501,18.9,357.2099999999999,10819.6604335,13.9,193.21,676.8181754,14.4,207.36,5621.6259232,15.6,243.35999999999999,3104.0747704,11.8,139.24,1027.148184
2017-03-30 23:00:00,16.7,278.89,9766.3436887,14.4,207.36,1098.1917695999996,16.7,278.89,2101.3821004,15.6,243.35999999999999,9674.0423158,13.3,176.89000000000001,632.2512207000002,11.1,123.21,4960.9895906,15.6,243.35999999999999,2777.180926,16.3,265.69,949.2895135
2017-03-31 00:00:00,17.2,295.84,9187.1370318,13.3,176.89000000000001,1023.9704682,15.6,243.35999999999999,2043.7682707,16.1,259.21000000000004,8869.7681743,12.2,148.83999999999997,602.7637141,15.0,225.0,4466.3058531000015,16.1,259.21000000000004,2510.8883919,18.5,342.25,903.0763258
2017-03-31 01:00:00,17.2,295.84,8835.142139700001,13.9,193.21,961.2184279,16.15,260.82249999999993,2021.3433029,16.1,259.21000000000004,8377.2487164,11.65,135.7225,587.0419932,15.55,241.8025,4169.8510535,15.55,241.8025,2352.3204331,17.6,309.76000000000005,874.4466305
2017-03-31 02:00:00,16.1,259.21000000000004,8625.2905892,12.2,148.83999999999997,929.6248506,16.1,259.21000000000004,2007.4453131,15.0,225.0,8092.9872085,10.6,112.36,580.1882654,14.4,207.36,4003.3172837,13.9,193.21,2258.078122,16.0,256.0,858.4536358999999
2017-03-31 03:00:00,15.6,243.35999999999999,8552.3556149,12.2,148.83999999999997,922.3529767,15.6,243.35999999999999,2000.1567345,13.9,193.21,7963.748777799998,10.0,100.0,579.3788775,13.3,176.89000000000001,3974.3063661,14.4,207.36,2216.0492668,15.9,252.81,852.981182
2017-03-31 04:00:00,15.6,243.35999999999999,8678.5492786,12.8,163.84000000000003,950.2306991,14.4,207.36,2013.7468163,14.15,200.2225,8124.692106599998,8.9,79.21000000000001,588.3918262,11.7,136.89,4036.2143686,13.3,176.89000000000001,2219.2077023,15.4,237.16000000000003,859.0060616000002
2017-03-31 05:00:00,13.3,176.89000000000001,9188.2148713,11.7,136.89,1010.8321322,13.9,193.21,2039.1687865,13.9,193.21,8745.572038200002,8.3,68.89000000000001,613.9658372,11.7,136.89,4311.4073117,13.9,193.21,2319.4305722,15.9,252.81,888.4401720000002
2017-03-31 06:00:00,12.2,148.83999999999997,10014.3166013,11.7,136.89,1118.676421,13.3,176.89000000000001,2094.3461039,12.8,163.84000000000003,9996.1252297,7.8,60.839999999999996,678.6633697000002,10.0,100.0,4967.662299000001,12.2,148.83999999999997,2609.6218939,17.4,302.75999999999993,971.4132261
2017-03-31 07:00:00,13.05,170.3025,10211.8541965,12.8,163.84000000000003,1143.6024212000002,13.6,184.95999999999998,2148.9393031,13.05,170.3025,10545.761956,7.8,60.839999999999996,704.777466,12.5,156.25,5253.3476147,13.6,184.95999999999998,2677.0919552,16.8,282.24,964.2246402
2017-03-31 08:00:00,18.3,334.89000000000004,10379.4910689,16.1,259.21000000000004,1179.6006753,16.7,278.89,2145.8333287,15.6,243.35999999999999,10553.6514173,10.0,100.0,706.7296471,17.2,295.84,5263.6628254,20.0,400.0,2673.0540254,18.9,357.2099999999999,966.4522134
2017-03-31 09:00:00,21.7,470.89,10776.6730506,18.3,334.89000000000004,1215.0444849,20.0,400.0,2166.478624,18.9,357.2099999999999,10807.4641599,13.3,176.89000000000001,711.190839,20.0,400.0,5423.4980664,23.3,542.89,2813.6433952,21.3,453.69000000000005,1013.3910207
2017-03-31 10:00:00,23.9,571.2099999999999,11205.5220755,20.6,424.36000000000007,1259.672421,23.9,571.2099999999999,2189.6557243,20.3,412.09000000000003,11097.4424654,16.1,259.21000000000004,714.2995133999998,22.2,492.84,5585.1414039,26.7,712.89,2986.4906167,23.4,547.56,1027.1119088
2017-03-31 11:00:00,25.6,655.3600000000001,11611.3571589,22.2,492.84,1293.3113861,27.2,739.8399999999999,2221.7512106,23.9,571.2099999999999,11419.9486347,18.9,357.2099999999999,712.6112463,24.4,595.3599999999999,5764.7172433,30.0,900.0,3170.6537803,25.2,635.04,1046.1292843
2017-03-31 12:00:00,27.2,739.8399999999999,12033.1661942,23.9,571.2099999999999,1337.7139818,28.3,800.89,2248.0586201,26.7,712.89,11747.6132547,21.1,445.21000000000004,711.8479187,26.7,712.89,5997.3368612,31.1,967.21,3381.1281227,27.5,756.25,1076.4549114
2017-03-31 13:00:00,27.75,770.0625,12546.523083700002,26.1,681.21,1321.7212099,29.15,849.7225,2303.3745634,27.5,756.25,12246.396786799998,22.5,506.25,722.1003228999998,27.5,756.25,6299.6578524,31.4,985.9599999999999,3625.4683157,29.4,864.3599999999999,1125.3698264
2017-03-31 14:00:00,29.4,864.3599999999999,13045.2856413,27.2,739.8399999999999,1441.8490588,30.6,936.3600000000001,2347.2326286,28.9,835.2099999999999,12764.260993,25.6,655.3600000000001,735.52386,28.9,835.2099999999999,6640.3141498999985,31.7,1004.89,3830.7079028,30.4,924.16,1165.1679286
